Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
Emp1600,Grace,Jones,30.0,Sales-Nevada,Inactive,10/1/2020,82529.08,Grace.Jones@Example.Com,-917851384,Excellent,True
Emp1601,Grace,Garcia,35.0,Sales-Texas,Pending,5/4/2021,109358.73,Grace.Garcia@Example.Com,-4457702991,Good,False
Emp1602,Charlie,Brown,32.48454882571075,Admin-Florida,Active,1/1/2021,89645.01,Charlie.Brown@Example.Com,-9596604872,Good,True
Emp1603,Charlie,Miller,40.0,Hr-Texas,Active,4/8/2024,84134.95,Charlie.Miller@Example.Com,-6826911632,Poor,True
Emp1604,Frank,Davis,30.0,Cloud Tech-Nevada,Active,11/26/2022,113540.83,Frank.Davis@Example.Com,-1942268652,Good,True
Emp1605,Heidi,Williams,40.0,Cloud Tech-Texas,Pending,10/25/2021,57225.75,Heidi.Williams@Example.Com,-6945515887,Average,True
Emp1606,Eva,Davis,35.0,Sales-Illinois,Pending,12/22/2020,76366.17,Eva.Davis@Example.Com,-6367747225,Excellent,False
Emp1607,Bob,Garcia,32.48454882571075,Hr-Florida,Active,11/23/2022,78408.95,Bob.Garcia@Example.Com,-4085721695,Excellent,True
Emp1608,Frank,Brown,40.0,Finance-Illinois,Active,10/24/2022,111742.4,Frank.Brown@Example.Com,-6630932997,Average,True
Emp1609,David,Garcia,25.0,Sales-Nevada,Inactive,3/9/2021,60516.83,David.Garcia@Example.Com,-1996059328,Good,False
Emp1610,Bob,Jones,30.0,Finance-California,Pending,8/20/2020,83706.17,Bob.Jones@Example.Com,-7150968831,Average,False
Emp1611,David,Johnson,32.48454882571075,Admin-Nevada,Inactive,2/15/2020,67056.92,David.Johnson@Example.Com,-7532735240,Average,True
Emp1612,Charlie,Brown,30.0,Devops-Illinois,Active,12/29/2024,90058.85,Charlie.Brown@Example.Com,-397739731,Poor,False
Emp1613,Eva,Johnson,30.0,Sales-Florida,Pending,2/28/2023,94633.59,Eva.Johnson@Example.Com,-7819523709,Average,True
Emp1614,Eva,Miller,25.0,Admin-Florida,Pending,8/23/2022,110711.17,Eva.Miller@Example.Com,-687616480,Excellent,True
Emp1615,Grace,Williams,32.48454882571075,Admin-Illinois,Active,6/30/2023,96175.41,Grace.Williams@Example.Com,-9807704604,Average,True
Emp1616,Frank,Smith,40.0,Sales-Illinois,Active,4/15/2021,76474.79,Frank.Smith@Example.Com,-6876112490,Excellent,True
Emp1617,Alice,Garcia,30.0,Sales-Illinois,Pending,5/9/2022,107855.99,Alice.Garcia@Example.Com,-2565237340,Excellent,False
Emp1618,Charlie,Davis,40.0,Sales-Illinois,Active,12/2/2024,104870.78,Charlie.Davis@Example.Com,-5177345474,Excellent,True
Emp1619,Bob,Williams,25.0,Finance-Nevada,Active,5/20/2023,85155.05639558233,Bob.Williams@Example.Com,-7494902283,Good,False
Emp1620,Grace,Brown,32.48454882571075,Finance-California,Active,11/29/2023,87087.16,Grace.Brown@Example.Com,-359544293,Poor,False
Emp1621,Heidi,Johnson,40.0,Hr-Illinois,Pending,4/8/2024,108603.34,Heidi.Johnson@Example.Com,-7742229463,Excellent,False
Emp1622,Grace,Davis,30.0,Hr-Florida,Active,10/25/2024,55867.23,Grace.Davis@Example.Com,-3039429044,Excellent,False
Emp1623,Grace,Johnson,35.0,Admin-Texas,Pending,3/2/2024,105259.57,Grace.Johnson@Example.Com,-8867925297,Good,True
Emp1624,Bob,Jones,32.48454882571075,Cloud Tech-Florida,Pending,2/24/2021,98143.67,Bob.Jones@Example.Com,-5856728726,Excellent,False
Emp1625,Frank,Johnson,25.0,Admin-Florida,Pending,4/13/2023,67754.29,Frank.Johnson@Example.Com,-6015343323,Average,True
Emp1626,Grace,Jones,32.48454882571075,Hr-Illinois,Inactive,10/25/2023,77821.79,Grace.Jones@Example.Com,-9135779082,Average,False
Emp1627,Heidi,Miller,30.0,Hr-Illinois,Pending,9/17/2022,67764.44,Heidi.Miller@Example.Com,-3506158147,Poor,False
Emp1628,Frank,Davis,40.0,Devops-New York,Pending,8/31/2020,102346.99,Frank.Davis@Example.Com,-8810798333,Excellent,True
Emp1629,Charlie,Davis,25.0,Admin-Illinois,Inactive,5/28/2024,73690.65,Charlie.Davis@Example.Com,-2337209483,Good,True
Emp1630,Alice,Smith,30.0,Finance-Nevada,Active,7/5/2024,56376.2,Alice.Smith@Example.Com,-1312840332,Average,True
Emp1631,Grace,Brown,25.0,Cloud Tech-California,Active,1/29/2022,55602.78,Grace.Brown@Example.Com,-9977180512,Good,False
Emp1632,Grace,Jones,40.0,Sales-Nevada,Pending,8/9/2021,99812.41,Grace.Jones@Example.Com,-7171731892,Good,False
Emp1633,Charlie,Smith,40.0,Finance-Texas,Active,10/7/2024,95981.9,Charlie.Smith@Example.Com,-9749096172,Average,True
Emp1634,Eva,Johnson,30.0,Cloud Tech-Illinois,Pending,11/22/2022,98891.48,Eva.Johnson@Example.Com,-9970469471,Good,True
Emp1635,Alice,Johnson,35.0,Admin-Nevada,Active,11/18/2020,56079.0,Alice.Johnson@Example.Com,-5878444834,Average,True
Emp1636,Grace,Smith,35.0,Devops-Florida,Inactive,4/15/2023,85155.05639558233,Grace.Smith@Example.Com,-4884712704,Good,True
Emp1637,Bob,Davis,25.0,Sales-California,Pending,8/26/2024,89137.97,Bob.Davis@Example.Com,-8772216416,Average,False
Emp1638,Frank,Johnson,35.0,Admin-Illinois,Active,7/20/2022,115079.97,Frank.Johnson@Example.Com,-5823133483,Excellent,True
Emp1639,Eva,Garcia,30.0,Finance-Illinois,Active,2/18/2023,55067.02,Eva.Garcia@Example.Com,-5871493924,Poor,True
Emp1640,Bob,Miller,32.48454882571075,Hr-Illinois,Pending,5/27/2021,98593.43,Bob.Miller@Example.Com,-2362292586,Average,True
Emp1641,Heidi,Miller,30.0,Hr-Florida,Pending,8/1/2022,112756.67,Heidi.Miller@Example.Com,-9643474523,Average,True
Emp1642,Heidi,Garcia,25.0,Hr-Texas,Inactive,7/21/2023,105205.92,Heidi.Garcia@Example.Com,-5557469659,Poor,False
Emp1643,David,Smith,35.0,Finance-California,Pending,1/2/2023,50680.62,David.Smith@Example.Com,-6065274032,Average,True
Emp1644,David,Garcia,35.0,Cloud Tech-Florida,Pending,3/13/2024,107475.23,David.Garcia@Example.Com,-4450566587,Average,False
Emp1645,Charlie,Jones,40.0,Hr-California,Active,3/20/2023,68835.3,Charlie.Jones@Example.Com,-3398741131,Good,True
Emp1646,David,Jones,40.0,Devops-New York,Active,2/15/2024,66943.96,David.Jones@Example.Com,-5797067348,Poor,True
Emp1647,David,Smith,30.0,Admin-Illinois,Inactive,11/15/2020,104525.69,David.Smith@Example.Com,-9601054856,Excellent,False
Emp1648,Bob,Garcia,40.0,Sales-Texas,Pending,3/27/2020,109360.74,Bob.Garcia@Example.Com,-4172156228,Average,True
Emp1649,Frank,Jones,40.0,Sales-California,Inactive,1/9/2021,118907.63,Frank.Jones@Example.Com,-4938173597,Poor,False
Emp1650,Eva,Davis,40.0,Admin-Illinois,Active,4/20/2020,86801.48,Eva.Davis@Example.Com,-4884021556,Good,False
Emp1651,Alice,Garcia,32.48454882571075,Hr-Florida,Pending,5/8/2024,62236.03,Alice.Garcia@Example.Com,-3257375533,Excellent,True
Emp1652,Heidi,Davis,35.0,Devops-Texas,Active,10/12/2023,64752.67,Heidi.Davis@Example.Com,-4902166669,Poor,False
Emp1653,Frank,Jones,35.0,Sales-California,Active,1/28/2023,68399.43,Frank.Jones@Example.Com,-8085096084,Excellent,False
Emp1654,Frank,Miller,35.0,Admin-Florida,Inactive,3/7/2021,79336.51,Frank.Miller@Example.Com,-8749511917,Excellent,False
Emp1655,Frank,Jones,40.0,Hr-Florida,Active,3/16/2023,59179.74,Frank.Jones@Example.Com,-1828197930,Excellent,False
Emp1656,David,Davis,25.0,Devops-California,Active,2/11/2023,80255.31,David.Davis@Example.Com,-6477251294,Average,False
Emp1657,Charlie,Williams,30.0,Finance-Texas,Active,5/13/2022,84971.85,Charlie.Williams@Example.Com,-7860694095,Average,False
Emp1658,Frank,Brown,40.0,Hr-California,Pending,10/24/2024,89748.42,Frank.Brown@Example.Com,-35624394,Good,False
Emp1659,Charlie,Johnson,25.0,Admin-California,Inactive,9/14/2024,94090.35,Charlie.Johnson@Example.Com,-8739592322,Good,False
Emp1660,Frank,Garcia,35.0,Hr-California,Pending,2/15/2023,115229.12,Frank.Garcia@Example.Com,-4210890284,Poor,True
Emp1661,Alice,Williams,40.0,Cloud Tech-California,Pending,5/25/2023,63927.07,Alice.Williams@Example.Com,-1553334263,Good,True
Emp1662,Charlie,Jones,35.0,Hr-California,Pending,11/11/2022,84124.56,Charlie.Jones@Example.Com,-3350271606,Excellent,False
Emp1663,Bob,Miller,40.0,Sales-California,Inactive,7/17/2023,116961.61,Bob.Miller@Example.Com,-3607763368,Excellent,True
Emp1664,Frank,Smith,40.0,Devops-Illinois,Pending,4/8/2022,109423.05,Frank.Smith@Example.Com,-1128981230,Average,False
Emp1665,Charlie,Jones,35.0,Admin-California,Inactive,8/30/2023,70394.94,Charlie.Jones@Example.Com,-7955633184,Excellent,False
Emp1666,Grace,Miller,35.0,Finance-California,Pending,4/17/2023,86465.5,Grace.Miller@Example.Com,-7481700665,Poor,True
Emp1667,Charlie,Brown,30.0,Cloud Tech-New York,Pending,4/25/2021,96341.58,Charlie.Brown@Example.Com,-1554164315,Excellent,False
Emp1668,Bob,Jones,30.0,Admin-Florida,Active,7/14/2020,54465.47,Bob.Jones@Example.Com,-7045023289,Excellent,False
Emp1669,Alice,Davis,25.0,Finance-Illinois,Active,7/31/2020,68371.66,Alice.Davis@Example.Com,-2822700933,Poor,False
Emp1670,Grace,Smith,35.0,Admin-New York,Pending,8/4/2021,81021.23,Grace.Smith@Example.Com,-5962622821,Good,False
Emp1671,Charlie,Miller,25.0,Cloud Tech-Nevada,Inactive,10/28/2024,114069.07,Charlie.Miller@Example.Com,-5120734653,Good,True
Emp1672,Heidi,Miller,32.48454882571075,Hr-Illinois,Inactive,10/3/2020,117867.96,Heidi.Miller@Example.Com,-9500507025,Poor,False
Emp1673,Charlie,Miller,32.48454882571075,Sales-Florida,Pending,3/13/2024,94509.58,Charlie.Miller@Example.Com,-869822104,Average,False
Emp1674,Eva,Brown,35.0,Finance-Illinois,Active,7/6/2024,56268.78,Eva.Brown@Example.Com,-3161177686,Excellent,False
Emp1675,Grace,Jones,35.0,Admin-California,Active,1/1/2020,86632.14,Grace.Jones@Example.Com,-2904774257,Poor,True
Emp1676,Charlie,Brown,35.0,Hr-Florida,Pending,1/18/2020,98143.9,Charlie.Brown@Example.Com,-5917793237,Excellent,False
Emp1677,Heidi,Garcia,35.0,Cloud Tech-Florida,Inactive,5/7/2023,85155.05639558233,Heidi.Garcia@Example.Com,-2231164912,Average,True
Emp1678,Frank,Johnson,30.0,Finance-Illinois,Inactive,3/19/2022,67492.73,Frank.Johnson@Example.Com,-3424579888,Excellent,True
Emp1679,Grace,Johnson,40.0,Admin-California,Active,5/14/2022,93772.61,Grace.Johnson@Example.Com,-4256529059,Poor,False
Emp1680,Eva,Garcia,35.0,Devops-Nevada,Pending,7/14/2024,68817.54,Eva.Garcia@Example.Com,-3202032649,Excellent,False
Emp1681,Bob,Jones,30.0,Admin-California,Active,7/28/2023,81874.01,Bob.Jones@Example.Com,-9775396736,Good,True
Emp1682,Heidi,Davis,30.0,Hr-Texas,Active,4/11/2020,117880.14,Heidi.Davis@Example.Com,-9487148551,Average,False
Emp1683,Bob,Brown,35.0,Hr-New York,Pending,6/16/2022,100897.49,Bob.Brown@Example.Com,-4578715840,Average,True
Emp1684,Charlie,Smith,25.0,Finance-New York,Inactive,5/10/2022,71810.37,Charlie.Smith@Example.Com,-5608213710,Average,True
Emp1685,Frank,Miller,40.0,Devops-Texas,Inactive,6/13/2020,109048.24,Frank.Miller@Example.Com,-8425476817,Poor,False
Emp1686,Alice,Miller,35.0,Finance-Texas,Pending,8/20/2022,62712.26,Alice.Miller@Example.Com,-2683230357,Average,False
Emp1687,Eva,Jones,40.0,Cloud Tech-Texas,Pending,5/24/2021,76935.85,Eva.Jones@Example.Com,-9298808582,Good,True
Emp1688,David,Davis,25.0,Admin-Florida,Pending,4/27/2024,56577.22,David.Davis@Example.Com,-8252129327,Poor,True
Emp1689,David,Johnson,40.0,Finance-Nevada,Inactive,10/23/2021,61102.8,David.Johnson@Example.Com,-9634064685,Good,True
Emp1690,Bob,Johnson,35.0,Finance-Nevada,Inactive,2/10/2021,75229.87,Bob.Johnson@Example.Com,-7752401483,Excellent,True
Emp1691,David,Miller,25.0,Admin-Nevada,Inactive,10/26/2021,51054.74,David.Miller@Example.Com,-3991062271,Excellent,False
Emp1692,Bob,Jones,40.0,Admin-Texas,Active,4/5/2023,104843.27,Bob.Jones@Example.Com,-3626693350,Excellent,False
Emp1693,Charlie,Brown,35.0,Cloud Tech-New York,Active,10/20/2022,56398.11,Charlie.Brown@Example.Com,-3426192371,Excellent,False
Emp1694,Alice,Johnson,25.0,Hr-Nevada,Active,12/7/2023,87544.73,Alice.Johnson@Example.Com,-4501848196,Good,False
Emp1695,Heidi,Brown,30.0,Hr-Illinois,Pending,3/29/2024,74312.24,Heidi.Brown@Example.Com,-3741897214,Poor,False
Emp1696,David,Davis,25.0,Devops-Florida,Inactive,1/23/2024,59431.25,David.Davis@Example.Com,-4064176926,Poor,True
Emp1697,Heidi,Johnson,40.0,Sales-California,Pending,11/28/2023,84306.44,Heidi.Johnson@Example.Com,-4381199536,Average,False
Emp1698,Frank,Johnson,35.0,Devops-Florida,Inactive,11/11/2024,108194.47,Frank.Johnson@Example.Com,-6601444855,Good,False
Emp1699,Charlie,Williams,25.0,Sales-New York,Inactive,8/28/2021,107359.3,Charlie.Williams@Example.Com,-4510173972,Excellent,False
Emp1700,Heidi,Johnson,25.0,Devops-Illinois,Inactive,2/11/2024,85155.05639558233,Heidi.Johnson@Example.Com,-9641789968,Good,False
Emp1701,Frank,Garcia,32.48454882571075,Admin-California,Pending,5/9/2020,96080.26,Frank.Garcia@Example.Com,-8609191910,Average,False
Emp1702,Grace,Smith,30.0,Sales-Nevada,Inactive,4/17/2024,88602.75,Grace.Smith@Example.Com,-3599660576,Average,True
Emp1703,Frank,Garcia,40.0,Devops-California,Active,7/16/2020,86624.04,Frank.Garcia@Example.Com,-9806603919,Good,True
Emp1704,Charlie,Jones,30.0,Cloud Tech-New York,Active,9/21/2022,63413.16,Charlie.Jones@Example.Com,-5146074554,Good,True
Emp1705,Grace,Jones,40.0,Sales-Illinois,Pending,4/23/2023,67915.7,Grace.Jones@Example.Com,-3470574237,Good,False
Emp1706,Bob,Brown,25.0,Admin-Nevada,Inactive,12/27/2024,108245.44,Bob.Brown@Example.Com,-8565271558,Poor,True
Emp1707,Alice,Garcia,35.0,Sales-Nevada,Inactive,8/10/2024,75834.81,Alice.Garcia@Example.Com,-8354116596,Excellent,True
Emp1708,Eva,Garcia,32.48454882571075,Cloud Tech-Nevada,Active,9/4/2024,71273.32,Eva.Garcia@Example.Com,-2634755751,Good,False
Emp1709,Bob,Garcia,25.0,Devops-New York,Pending,2/28/2022,63262.23,Bob.Garcia@Example.Com,-2501394883,Good,False
Emp1710,David,Davis,32.48454882571075,Devops-New York,Pending,3/14/2024,89069.91,David.Davis@Example.Com,-8826913118,Good,False
Emp1711,Frank,Johnson,40.0,Devops-Nevada,Inactive,12/13/2024,57287.17,Frank.Johnson@Example.Com,-6425856260,Average,True
Emp1712,Grace,Smith,32.48454882571075,Hr-Nevada,Active,12/29/2022,119890.35,Grace.Smith@Example.Com,-4991537037,Average,True
Emp1713,Frank,Brown,35.0,Sales-California,Inactive,4/24/2022,103492.91,Frank.Brown@Example.Com,-2407333372,Poor,False
Emp1714,Frank,Garcia,32.48454882571075,Admin-Illinois,Pending,3/14/2021,76254.42,Frank.Garcia@Example.Com,-2043097767,Excellent,False
Emp1715,Eva,Garcia,35.0,Finance-Florida,Inactive,1/1/2020,100841.93,Eva.Garcia@Example.Com,-8936289695,Poor,True
Emp1716,Alice,Williams,32.48454882571075,Admin-California,Active,9/7/2021,118907.61,Alice.Williams@Example.Com,-4546553584,Excellent,True
Emp1717,Frank,Brown,25.0,Devops-California,Pending,11/13/2022,88942.62,Frank.Brown@Example.Com,-1253892186,Average,False
Emp1718,Charlie,Garcia,25.0,Cloud Tech-Florida,Inactive,11/15/2020,59688.57,Charlie.Garcia@Example.Com,-8519358373,Average,False
Emp1719,David,Brown,30.0,Hr-California,Active,3/14/2023,77985.88,David.Brown@Example.Com,-9079779611,Average,True
Emp1720,Bob,Johnson,35.0,Finance-New York,Inactive,8/18/2024,112931.69,Bob.Johnson@Example.Com,-878057214,Poor,False
Emp1721,Bob,Williams,32.48454882571075,Devops-California,Active,2/5/2024,106583.88,Bob.Williams@Example.Com,-1494097625,Good,True
Emp1722,Alice,Brown,35.0,Hr-Florida,Inactive,11/12/2024,58437.84,Alice.Brown@Example.Com,-3748453985,Good,True
Emp1723,Alice,Smith,40.0,Cloud Tech-California,Pending,3/25/2020,72352.16,Alice.Smith@Example.Com,-2895090590,Average,True
Emp1724,Frank,Smith,32.48454882571075,Devops-New York,Active,4/13/2020,97154.47,Frank.Smith@Example.Com,-1918623391,Good,True
Emp1725,Heidi,Jones,32.48454882571075,Sales-Illinois,Active,3/30/2021,80235.5,Heidi.Jones@Example.Com,-2071511695,Good,False
Emp1726,Charlie,Williams,30.0,Hr-Texas,Inactive,3/16/2023,102172.05,Charlie.Williams@Example.Com,-6672521451,Poor,False
Emp1727,Eva,Williams,25.0,Finance-Illinois,Inactive,5/3/2024,98850.94,Eva.Williams@Example.Com,-6471246334,Excellent,True
Emp1728,Heidi,Jones,32.48454882571075,Admin-Florida,Inactive,8/28/2023,89993.15,Heidi.Jones@Example.Com,-1571840907,Average,True
Emp1729,David,Brown,30.0,Cloud Tech-California,Inactive,10/24/2021,97931.66,David.Brown@Example.Com,-512080055,Average,True
Emp1730,Bob,Williams,40.0,Finance-California,Inactive,1/25/2021,72451.69,Bob.Williams@Example.Com,-4099512396,Poor,True
Emp1731,Alice,Smith,35.0,Admin-California,Pending,8/9/2024,119311.14,Alice.Smith@Example.Com,-2835129591,Poor,True
Emp1732,Charlie,Smith,40.0,Cloud Tech-New York,Active,11/4/2023,76167.46,Charlie.Smith@Example.Com,-7282709080,Good,False
Emp1733,Bob,Garcia,25.0,Devops-Texas,Active,6/25/2023,114871.08,Bob.Garcia@Example.Com,-4415298216,Average,False
Emp1734,Eva,Johnson,25.0,Hr-Nevada,Active,9/16/2021,81504.31,Eva.Johnson@Example.Com,-3929578670,Excellent,False
Emp1735,David,Williams,32.48454882571075,Admin-New York,Pending,12/7/2022,102524.86,David.Williams@Example.Com,-8153523735,Poor,False
Emp1736,Charlie,Brown,25.0,Finance-Illinois,Pending,12/14/2022,53043.74,Charlie.Brown@Example.Com,-507918157,Excellent,True
Emp1737,Eva,Jones,30.0,Devops-Illinois,Inactive,4/18/2020,82547.26,Eva.Jones@Example.Com,-9988683451,Excellent,True
Emp1738,Bob,Jones,40.0,Devops-California,Pending,10/11/2024,113900.81,Bob.Jones@Example.Com,-7346666169,Average,True
Emp1739,Bob,Brown,25.0,Hr-Nevada,Inactive,4/18/2021,118585.5,Bob.Brown@Example.Com,-7158796473,Average,True
Emp1740,Bob,Davis,35.0,Finance-Illinois,Pending,6/29/2020,63049.22,Bob.Davis@Example.Com,-803149981,Poor,True
Emp1741,Heidi,Miller,32.48454882571075,Devops-Texas,Active,5/21/2021,114558.91,Heidi.Miller@Example.Com,-5080046357,Average,False
Emp1742,Heidi,Johnson,40.0,Devops-New York,Active,12/11/2021,97901.79,Heidi.Johnson@Example.Com,-688285030,Average,True
Emp1743,Eva,Jones,30.0,Sales-California,Active,7/5/2023,68037.56,Eva.Jones@Example.Com,-7235137398,Average,False
Emp1744,Alice,Williams,32.48454882571075,Hr-New York,Active,11/30/2021,112802.27,Alice.Williams@Example.Com,-63140351,Excellent,False
Emp1745,Bob,Johnson,40.0,Sales-Nevada,Pending,11/22/2024,93786.72,Bob.Johnson@Example.Com,-6356022938,Poor,False
Emp1746,David,Williams,32.48454882571075,Admin-Florida,Inactive,5/24/2023,73049.93,David.Williams@Example.Com,-4694346065,Good,False
Emp1747,David,Davis,30.0,Sales-Illinois,Pending,6/26/2024,64161.72,David.Davis@Example.Com,-6437490606,Excellent,True
Emp1748,Charlie,Smith,40.0,Admin-Nevada,Pending,11/19/2020,72224.73,Charlie.Smith@Example.Com,-2311127127,Average,False
Emp1749,Bob,Johnson,30.0,Hr-New York,Pending,3/1/2020,103580.45,Bob.Johnson@Example.Com,-5246484493,Excellent,False
Emp1750,Grace,Garcia,40.0,Hr-Florida,Pending,8/9/2024,112589.11,Grace.Garcia@Example.Com,-1163187327,Average,False
Emp1751,Eva,Jones,30.0,Admin-Texas,Active,1/13/2021,51833.88,Eva.Jones@Example.Com,-771130620,Average,True
Emp1752,Eva,Johnson,32.48454882571075,Sales-Illinois,Active,5/6/2023,66252.78,Eva.Johnson@Example.Com,-1369572789,Excellent,True
Emp1753,Frank,Johnson,25.0,Devops-Florida,Active,10/25/2022,109229.68,Frank.Johnson@Example.Com,-8335090253,Poor,True
Emp1754,Frank,Johnson,30.0,Finance-Florida,Inactive,10/8/2020,61465.05,Frank.Johnson@Example.Com,-2573066247,Average,False
Emp1755,Grace,Miller,25.0,Hr-Florida,Active,2/29/2024,96993.74,Grace.Miller@Example.Com,-1323570712,Poor,False
Emp1756,David,Johnson,25.0,Admin-Florida,Pending,9/30/2022,98150.39,David.Johnson@Example.Com,-9848228500,Good,True
Emp1757,David,Williams,40.0,Finance-Texas,Pending,2/14/2024,107703.0,David.Williams@Example.Com,-1688092549,Average,False
Emp1758,Grace,Smith,32.48454882571075,Devops-Illinois,Pending,1/3/2023,86766.14,Grace.Smith@Example.Com,-2130609068,Poor,True
Emp1759,Alice,Davis,32.48454882571075,Cloud Tech-Florida,Inactive,8/20/2024,111443.69,Alice.Davis@Example.Com,-1309810795,Poor,True
Emp1760,David,Brown,32.48454882571075,Sales-Florida,Pending,3/21/2020,89039.07,David.Brown@Example.Com,-4967379456,Good,False
Emp1761,Alice,Johnson,30.0,Hr-Florida,Inactive,12/16/2024,71318.79,Alice.Johnson@Example.Com,-7278532425,Poor,False
Emp1762,Heidi,Jones,30.0,Finance-California,Pending,4/21/2020,98296.71,Heidi.Jones@Example.Com,-4250642075,Poor,False
Emp1763,Heidi,Johnson,40.0,Cloud Tech-Nevada,Pending,8/19/2020,62584.0,Heidi.Johnson@Example.Com,-8362536666,Good,False
Emp1764,Charlie,Jones,40.0,Finance-California,Inactive,2/21/2020,62521.5,Charlie.Jones@Example.Com,-7767555627,Average,True
Emp1765,David,Williams,40.0,Cloud Tech-California,Inactive,11/17/2023,95400.35,David.Williams@Example.Com,-3333939577,Poor,True
Emp1766,Charlie,Jones,25.0,Cloud Tech-Texas,Pending,7/9/2022,94385.07,Charlie.Jones@Example.Com,-6543627186,Poor,True
Emp1767,Grace,Garcia,32.48454882571075,Sales-New York,Inactive,2/1/2023,76642.49,Grace.Garcia@Example.Com,-4960335825,Poor,True
Emp1768,Frank,Brown,32.48454882571075,Devops-New York,Active,11/14/2024,60122.52,Frank.Brown@Example.Com,-8627036923,Excellent,True
Emp1769,Alice,Smith,40.0,Hr-California,Pending,4/23/2024,117267.63,Alice.Smith@Example.Com,-9269326572,Good,False
Emp1770,Charlie,Jones,25.0,Admin-New York,Active,6/29/2023,85155.05639558233,Charlie.Jones@Example.Com,-2759980110,Excellent,True
Emp1771,Heidi,Jones,40.0,Sales-Texas,Pending,12/12/2024,84542.68,Heidi.Jones@Example.Com,-5155322,Good,True
Emp1772,Heidi,Smith,40.0,Finance-Florida,Active,5/16/2023,92007.15,Heidi.Smith@Example.Com,-4159597751,Average,True
Emp1773,Eva,Brown,32.48454882571075,Devops-Illinois,Active,4/10/2020,62938.8,Eva.Brown@Example.Com,-4418222617,Average,False
Emp1774,Frank,Johnson,25.0,Admin-Texas,Pending,3/29/2023,108661.01,Frank.Johnson@Example.Com,-9628874311,Poor,False
Emp1775,Bob,Jones,25.0,Cloud Tech-Florida,Active,11/26/2020,97046.33,Bob.Jones@Example.Com,-7102676719,Good,False
Emp1776,Charlie,Smith,40.0,Devops-Illinois,Inactive,3/14/2020,56518.84,Charlie.Smith@Example.Com,-9579927078,Average,False
Emp1777,Frank,Garcia,40.0,Cloud Tech-Florida,Pending,5/12/2020,70498.29,Frank.Garcia@Example.Com,-5515122945,Good,True
Emp1778,Eva,Garcia,35.0,Sales-Florida,Pending,3/5/2021,98708.06,Eva.Garcia@Example.Com,-2135415969,Average,True
Emp1779,Bob,Williams,32.48454882571075,Devops-Nevada,Pending,6/28/2020,83856.41,Bob.Williams@Example.Com,-9962543847,Excellent,False
Emp1780,Eva,Smith,40.0,Sales-California,Inactive,12/12/2022,90259.99,Eva.Smith@Example.Com,-752034475,Average,False
Emp1781,Charlie,Williams,32.48454882571075,Sales-Florida,Pending,2/2/2024,94230.03,Charlie.Williams@Example.Com,-5047158028,Excellent,True
Emp1782,Charlie,Garcia,32.48454882571075,Admin-Nevada,Inactive,1/31/2021,50110.66,Charlie.Garcia@Example.Com,-904637659,Average,True
Emp1783,Bob,Brown,30.0,Sales-Florida,Inactive,4/3/2020,73365.46,Bob.Brown@Example.Com,-4655866524,Poor,False
Emp1784,David,Johnson,25.0,Devops-New York,Pending,7/30/2021,67809.23,David.Johnson@Example.Com,-4837441714,Excellent,False
Emp1785,Eva,Smith,32.48454882571075,Sales-California,Active,8/21/2020,98008.51,Eva.Smith@Example.Com,-8102131250,Average,False
Emp1786,Alice,Davis,30.0,Admin-California,Inactive,10/9/2023,83537.58,Alice.Davis@Example.Com,-2931100590,Poor,False
Emp1787,Alice,Garcia,30.0,Finance-New York,Pending,8/1/2022,112444.08,Alice.Garcia@Example.Com,-2975191022,Excellent,True
Emp1788,Frank,Garcia,40.0,Finance-Nevada,Active,9/6/2024,86475.13,Frank.Garcia@Example.Com,-1211063300,Poor,True
Emp1789,Frank,Davis,32.48454882571075,Sales-Texas,Active,3/28/2023,97984.53,Frank.Davis@Example.Com,-6583737926,Good,True
Emp1790,Frank,Miller,25.0,Admin-California,Active,11/25/2021,118853.31,Frank.Miller@Example.Com,-4907280122,Good,False
Emp1791,Charlie,Garcia,32.48454882571075,Sales-Florida,Active,5/3/2023,58179.12,Charlie.Garcia@Example.Com,-4289311324,Excellent,False
Emp1792,Eva,Jones,35.0,Devops-Texas,Inactive,4/27/2022,56075.84,Eva.Jones@Example.Com,-3269496842,Average,True
Emp1793,Frank,Brown,40.0,Hr-New York,Pending,9/11/2021,62250.89,Frank.Brown@Example.Com,-6453804420,Excellent,True
Emp1794,Alice,Smith,30.0,Cloud Tech-Florida,Pending,2/21/2020,105931.77,Alice.Smith@Example.Com,-175096169,Poor,True
Emp1795,Charlie,Davis,30.0,Hr-Florida,Pending,11/24/2024,86653.96,Charlie.Davis@Example.Com,-1595919456,Average,True
Emp1796,Charlie,Jones,25.0,Sales-Nevada,Active,2/24/2021,100719.94,Charlie.Jones@Example.Com,-5757475832,Good,False
Emp1797,Bob,Davis,25.0,Hr-Texas,Pending,10/2/2024,91600.13,Bob.Davis@Example.Com,-9205677566,Average,True
Emp1798,Heidi,Smith,25.0,Cloud Tech-Illinois,Pending,3/6/2024,71873.66,Heidi.Smith@Example.Com,-7722660255,Good,True
Emp1799,Eva,Williams,30.0,Hr-New York,Active,8/9/2021,69365.47,Eva.Williams@Example.Com,-2650622922,Average,True
